CMDLINE C:\Users\w\sciebo\EA\TP2\venv\Scripts\python.exe main.py --amount-of-cities 16
MEM 5.707031 1657236444.7998
MEM 22.496094 1657236444.9268
MEM 29.675781 1657236445.0478
MEM 37.531250 1657236445.1698
MEM 49.347656 1657236445.2908
MEM 61.753906 1657236445.4148
MEM 70.027344 1657236445.5318
MEM 76.667969 1657236445.6548
MEM 87.210938 1657236445.7778
MEM 96.984375 1657236445.9003
MEM 103.968750 1657236446.0203
MEM 108.136719 1657236446.1463
MEM 109.058594 1657236446.2633
MEM 111.859375 1657236446.3863
MEM 113.242188 1657236446.5073
MEM 114.781250 1657236446.6313
MEM 122.675781 1657236446.7533
MEM 129.363281 1657236446.8783
MEM 136.730469 1657236447.0064
MEM 140.050781 1657236447.1244
MEM 143.148438 1657236447.2485
MEM 146.265625 1657236447.3825
MEM 148.417969 1657236447.5205
MEM 155.988281 1657236447.6595
MEM 158.515625 1657236447.7855
MEM 161.554688 1657236447.9085
MEM 164.042969 1657236448.0353
MEM 120.019531 1657236448.1743
MEM 113.898438 1657236448.3093
