CMDLINE C:\Users\w\sciebo\EA\TP2\venv\Scripts\python.exe main.py --amount-of-cities 10
MEM 4.671875 1657236437.5738
MEM 21.191406 1657236437.6938
MEM 29.777344 1657236437.8168
MEM 40.574219 1657236437.9385
MEM 55.644531 1657236438.0620
MEM 67.398438 1657236438.1850
MEM 75.839844 1657236438.3050
MEM 82.511719 1657236438.4350
MEM 93.265625 1657236438.5520
MEM 99.878906 1657236438.6730
MEM 104.507812 1657236438.7930
MEM 108.902344 1657236438.9160
MEM 110.847656 1657236439.0430
MEM 112.769531 1657236439.1650
MEM 113.828125 1657236439.2880
MEM 116.890625 1657236439.4120
MEM 3.343750 1657236439.5400
