CMDLINE C:\Users\w\sciebo\EA\TP2\venv\Scripts\python.exe main.py --amount-of-cities 6
MEM 4.222656 1657236431.8326
MEM 19.621094 1657236431.9666
MEM 26.015625 1657236432.0993
MEM 30.117188 1657236432.2323
MEM 37.875000 1657236432.3619
MEM 48.679688 1657236432.4919
MEM 59.152344 1657236432.6229
MEM 67.316406 1657236432.7629
MEM 72.812500 1657236432.8957
MEM 77.058594 1657236433.0227
MEM 84.882812 1657236433.1567
MEM 94.242188 1657236433.2776
MEM 99.296875 1657236433.4086
MEM 104.160156 1657236433.5406
MEM 105.281250 1657236433.6686
MEM 108.773438 1657236433.7946
MEM 111.054688 1657236433.9186
MEM 112.574219 1657236434.0366
MEM 113.273438 1657236434.1666
MEM 115.121094 1657236434.2906
MEM 112.644531 1657236434.4216
