CMDLINE C:\Users\w\sciebo\EA\TP2\venv\Scripts\python.exe main.py --amount-of-cities 20
MEM 8.761719 1657236457.6662
MEM 20.941406 1657236457.7902
MEM 29.011719 1657236457.9128
MEM 35.148438 1657236458.0331
MEM 48.757812 1657236458.1601
MEM 60.675781 1657236458.2781
MEM 69.917969 1657236458.4061
MEM 76.992188 1657236458.5381
MEM 85.144531 1657236458.6621
MEM 95.371094 1657236458.7881
MEM 101.390625 1657236458.9211
MEM 104.250000 1657236459.0421
MEM 108.476562 1657236459.1641
MEM 110.847656 1657236459.2901
MEM 112.160156 1657236459.4251
MEM 113.066406 1657236459.5441
MEM 115.007812 1657236459.6651
MEM 123.109375 1657236459.7951
MEM 130.398438 1657236459.9141
MEM 138.402344 1657236460.0381
MEM 143.437500 1657236460.1601
MEM 148.246094 1657236460.2821
MEM 158.054688 1657236460.4021
MEM 163.464844 1657236460.5251
MEM 166.871094 1657236460.6571
MEM 170.964844 1657236460.7861
MEM 175.289062 1657236460.9031
MEM 179.746094 1657236461.0261
MEM 194.226562 1657236461.1511
MEM 198.496094 1657236461.2731
MEM 203.105469 1657236461.3941
MEM 207.296875 1657236461.5131
MEM 211.449219 1657236461.6351
MEM 215.953125 1657236461.7631
MEM 220.410156 1657236461.8801
MEM 225.187500 1657236462.0061
MEM 230.140625 1657236462.1289
MEM 234.312500 1657236462.2519
MEM 238.308594 1657236462.3719
MEM 241.882812 1657236462.4969
MEM 245.347656 1657236462.6209
MEM 268.222656 1657236462.7639
MEM 272.097656 1657236462.8907
MEM 276.097656 1657236463.0174
MEM 279.722656 1657236463.1354
MEM 283.496094 1657236463.2604
MEM 285.917969 1657236463.3944
MEM 288.089844 1657236463.5304
MEM 290.054688 1657236463.6834
MEM 292.667969 1657236463.8204
MEM 295.980469 1657236463.9534
MEM 299.410156 1657236464.0954
MEM 302.714844 1657236464.2284
MEM 306.207031 1657236464.3654
MEM 308.972656 1657236464.5294
MEM 311.890625 1657236464.6584
MEM 314.890625 1657236464.7964
MEM 317.429688 1657236464.9485
MEM 320.031250 1657236465.0874
MEM 323.402344 1657236465.2224
MEM 327.050781 1657236465.3544
MEM 330.781250 1657236465.4844
MEM 334.347656 1657236465.6094
MEM 337.960938 1657236465.7264
MEM 341.550781 1657236465.8494
MEM 345.007812 1657236465.9734
MEM 347.625000 1657236466.0964
MEM 350.933594 1657236466.2264
MEM 353.906250 1657236466.3594
MEM 356.222656 1657236466.4844
MEM 359.222656 1657236466.6124
MEM 362.511719 1657236466.7454
MEM 365.628906 1657236466.8904
MEM 367.921875 1657236467.0224
MEM 370.796875 1657236467.1596
MEM 373.363281 1657236467.2886
MEM 376.582031 1657236467.4186
MEM 418.695312 1657236467.5526
MEM 421.980469 1657236467.6826
MEM 425.289062 1657236467.8026
MEM 429.121094 1657236467.9263
MEM 432.398438 1657236468.0498
MEM 435.355469 1657236468.1718
MEM 438.324219 1657236468.2938
MEM 441.589844 1657236468.4168
MEM 445.296875 1657236468.5530
MEM 449.046875 1657236468.6870
MEM 452.636719 1657236468.8081
MEM 456.234375 1657236468.9302
MEM 460.132812 1657236469.0548
MEM 463.820312 1657236469.1728
MEM 467.359375 1657236469.2998
MEM 470.957031 1657236469.4208
MEM 474.785156 1657236469.5448
MEM 478.000000 1657236469.6738
MEM 480.734375 1657236469.8008
MEM 484.230469 1657236469.9288
MEM 487.789062 1657236470.0518
MEM 491.507812 1657236470.1748
MEM 495.160156 1657236470.2948
MEM 498.753906 1657236470.4248
MEM 502.367188 1657236470.5598
MEM 505.671875 1657236470.6778
MEM 509.046875 1657236470.7998
MEM 512.500000 1657236470.9218
MEM 515.910156 1657236471.0448
MEM 519.152344 1657236471.1688
MEM 522.265625 1657236471.2928
MEM 525.234375 1657236471.4188
MEM 528.156250 1657236471.5338
MEM 531.234375 1657236471.6578
MEM 534.238281 1657236471.7778
MEM 537.429688 1657236471.9008
MEM 540.410156 1657236472.0195
MEM 543.656250 1657236472.1432
MEM 546.769531 1657236472.2632
MEM 549.921875 1657236472.3852
MEM 552.609375 1657236472.5082
MEM 555.164062 1657236472.6352
MEM 557.535156 1657236472.7642
MEM 560.085938 1657236472.8869
MEM 562.671875 1657236473.0065
MEM 565.210938 1657236473.1260
MEM 567.820312 1657236473.2540
MEM 570.960938 1657236473.3850
MEM 573.675781 1657236473.5140
MEM 576.574219 1657236473.6510
MEM 579.292969 1657236473.7830
MEM 582.050781 1657236473.9010
MEM 584.921875 1657236474.0280
MEM 587.726562 1657236474.1481
MEM 590.539062 1657236474.2671
MEM 593.476562 1657236474.3900
MEM 596.195312 1657236474.5120
MEM 598.714844 1657236474.6430
MEM 601.433594 1657236474.7730
MEM 604.386719 1657236474.8980
MEM 606.734375 1657236475.0290
MEM 609.546875 1657236475.1560
MEM 612.144531 1657236475.2780
MEM 614.867188 1657236475.4040
MEM 617.039062 1657236475.5420
MEM 619.289062 1657236475.6790
MEM 621.675781 1657236475.8170
MEM 624.226562 1657236475.9510
MEM 626.699219 1657236476.0911
MEM 629.046875 1657236476.2231
MEM 631.859375 1657236476.3541
MEM 634.546875 1657236476.4791
MEM 715.820312 1657236476.6051
MEM 717.355469 1657236476.7391
MEM 720.269531 1657236476.8592
MEM 723.070312 1657236476.9802
MEM 726.003906 1657236477.1032
MEM 729.019531 1657236477.2222
MEM 732.296875 1657236477.3464
MEM 734.843750 1657236477.4734
MEM 737.796875 1657236477.6084
MEM 740.132812 1657236477.7344
MEM 742.296875 1657236477.8594
MEM 744.605469 1657236477.9814
MEM 747.199219 1657236478.0996
MEM 749.386719 1657236478.2246
MEM 751.773438 1657236478.3436
MEM 754.210938 1657236478.4676
MEM 756.734375 1657236478.5876
MEM 759.140625 1657236478.7106
MEM 761.640625 1657236478.8336
MEM 763.671875 1657236478.9646
MEM 765.933594 1657236479.1006
MEM 767.867188 1657236479.2276
MEM 769.578125 1657236479.3786
MEM 771.316406 1657236479.5236
MEM 772.988281 1657236479.6696
MEM 774.718750 1657236479.7986
MEM 776.515625 1657236479.9336
MEM 778.242188 1657236480.0666
MEM 780.046875 1657236480.1886
MEM 782.484375 1657236480.3116
MEM 784.734375 1657236480.4376
MEM 787.191406 1657236480.5706
MEM 789.484375 1657236480.6946
MEM 792.207031 1657236480.8306
MEM 794.632812 1657236480.9526
MEM 797.054688 1657236481.0716
MEM 799.621094 1657236481.1946
MEM 802.121094 1657236481.3236
MEM 804.550781 1657236481.4456
MEM 806.851562 1657236481.5666
MEM 809.234375 1657236481.6856
MEM 811.878906 1657236481.8076
MEM 814.175781 1657236481.9356
MEM 816.234375 1657236482.0608
MEM 818.445312 1657236482.1928
MEM 821.058594 1657236482.3138
MEM 823.488281 1657236482.4378
MEM 826.128906 1657236482.5608
MEM 827.882812 1657236482.6918
MEM 830.363281 1657236482.8238
MEM 832.859375 1657236482.9658
MEM 835.097656 1657236483.0949
MEM 837.503906 1657236483.2199
MEM 839.796875 1657236483.3379
MEM 842.250000 1657236483.4649
MEM 844.835938 1657236483.5839
MEM 846.253906 1657236483.7259
MEM 848.546875 1657236483.8439
MEM 850.906250 1657236483.9689
MEM 853.585938 1657236484.0899
MEM 856.484375 1657236484.2189
MEM 859.347656 1657236484.3489
MEM 862.222656 1657236484.4799
MEM 864.929688 1657236484.6019
MEM 867.507812 1657236484.7179
MEM 870.187500 1657236484.8409
MEM 872.773438 1657236484.9649
MEM 875.406250 1657236485.0919
MEM 877.800781 1657236485.2129
MEM 880.250000 1657236485.3339
MEM 882.457031 1657236485.4579
MEM 884.707031 1657236485.5739
MEM 887.050781 1657236485.7009
MEM 889.562500 1657236485.8239
MEM 892.113281 1657236485.9509
MEM 894.683594 1657236486.0859
MEM 897.167969 1657236486.2089
MEM 899.671875 1657236486.3289
MEM 901.578125 1657236486.4630
MEM 903.878906 1657236486.5890
MEM 906.195312 1657236486.7100
MEM 908.386719 1657236486.8320
MEM 910.839844 1657236486.9550
MEM 913.414062 1657236487.0799
MEM 915.925781 1657236487.1999
MEM 918.503906 1657236487.3228
MEM 921.089844 1657236487.4458
MEM 923.554688 1657236487.5738
MEM 925.953125 1657236487.6928
MEM 928.585938 1657236487.8158
MEM 931.183594 1657236487.9408
MEM 933.121094 1657236488.0638
MEM 935.390625 1657236488.1888
MEM 937.859375 1657236488.3079
MEM 940.308594 1657236488.4308
MEM 942.496094 1657236488.5558
MEM 944.382812 1657236488.6778
MEM 946.492188 1657236488.7988
MEM 948.839844 1657236488.9228
MEM 951.015625 1657236489.0428
MEM 953.433594 1657236489.1648
MEM 955.796875 1657236489.2888
MEM 958.132812 1657236489.4168
MEM 960.621094 1657236489.5468
MEM 962.847656 1657236489.6658
MEM 965.011719 1657236489.7898
MEM 967.167969 1657236489.9108
MEM 969.210938 1657236490.0298
MEM 971.156250 1657236490.1518
MEM 973.121094 1657236490.2748
MEM 975.128906 1657236490.3988
MEM 977.308594 1657236490.5298
MEM 979.199219 1657236490.6558
MEM 981.308594 1657236490.7878
MEM 983.433594 1657236490.9088
MEM 985.414062 1657236491.0318
MEM 987.492188 1657236491.1558
MEM 989.683594 1657236491.2808
MEM 991.753906 1657236491.4098
MEM 993.675781 1657236491.5288
MEM 995.523438 1657236491.6568
MEM 997.660156 1657236491.7868
MEM 999.683594 1657236491.9118
MEM 1001.558594 1657236492.0378
MEM 1003.621094 1657236492.1728
MEM 1005.453125 1657236492.2928
MEM 1007.468750 1657236492.4198
MEM 1009.554688 1657236492.5548
MEM 1011.496094 1657236492.6888
MEM 1013.238281 1657236492.8138
MEM 1015.132812 1657236492.9438
MEM 1017.335938 1657236493.0708
MEM 1019.433594 1657236493.1918
MEM 1021.558594 1657236493.3148
MEM 1023.472656 1657236493.4398
MEM 1025.433594 1657236493.5618
MEM 1027.011719 1657236493.7158
MEM 1029.058594 1657236493.8478
MEM 1030.894531 1657236493.9758
MEM 1033.058594 1657236494.1068
MEM 1034.917969 1657236494.2278
MEM 1036.714844 1657236494.3458
MEM 1038.484375 1657236494.4678
MEM 1040.445312 1657236494.5888
MEM 1041.714844 1657236494.7188
MEM 1043.496094 1657236494.8518
MEM 1044.988281 1657236494.9908
MEM 1046.089844 1657236495.1304
MEM 1047.496094 1657236495.2654
MEM 1048.898438 1657236495.4134
MEM 1050.246094 1657236495.5474
MEM 1051.550781 1657236495.6804
MEM 1053.253906 1657236495.8164
MEM 1054.882812 1657236495.9504
MEM 1032.156250 1657236496.0764
MEM 684.156250 1657236496.2179
MEM 371.488281 1657236496.3549
MEM 119.148438 1657236496.4889
