CMDLINE C:\Users\w\sciebo\EA\TP2\venv\Scripts\python.exe main.py --amount-of-cities 22
MEM 3.347656 1657236496.8349
MEM 19.921875 1657236496.9619
MEM 29.113281 1657236497.0806
MEM 35.933594 1657236497.2056
MEM 48.882812 1657236497.3236
MEM 60.652344 1657236497.4516
MEM 68.152344 1657236497.5756
MEM 74.355469 1657236497.6946
MEM 77.914062 1657236497.8166
MEM 87.640625 1657236497.9376
MEM 95.878906 1657236498.0576
MEM 102.394531 1657236498.1766
MEM 104.468750 1657236498.3086
MEM 108.699219 1657236498.4386
MEM 109.417969 1657236498.5616
MEM 111.230469 1657236498.6896
MEM 112.191406 1657236498.8236
MEM 113.156250 1657236498.9426
MEM 113.816406 1657236499.0636
MEM 120.441406 1657236499.1836
MEM 129.929688 1657236499.3086
MEM 138.824219 1657236499.4336
MEM 144.894531 1657236499.5526
MEM 155.132812 1657236499.6756
MEM 160.875000 1657236499.7986
MEM 166.378906 1657236499.9196
MEM 171.921875 1657236500.0406
MEM 177.761719 1657236500.1656
MEM 200.773438 1657236500.2896
MEM 198.164062 1657236500.4156
MEM 203.128906 1657236500.5373
MEM 208.156250 1657236500.6543
MEM 212.804688 1657236500.7823
MEM 216.992188 1657236500.8983
MEM 221.867188 1657236501.0203
MEM 226.484375 1657236501.1403
MEM 230.742188 1657236501.2633
MEM 234.476562 1657236501.3861
MEM 237.945312 1657236501.5021
MEM 242.160156 1657236501.6241
MEM 246.386719 1657236501.7442
MEM 270.390625 1657236501.8681
MEM 275.082031 1657236501.9871
MEM 279.804688 1657236502.1111
MEM 284.554688 1657236502.2351
MEM 289.230469 1657236502.3552
MEM 293.878906 1657236502.4771
MEM 298.851562 1657236502.6021
MEM 303.574219 1657236502.7212
MEM 307.992188 1657236502.8431
MEM 312.742188 1657236502.9651
MEM 317.742188 1657236503.0882
MEM 322.476562 1657236503.2112
MEM 327.242188 1657236503.3332
MEM 331.945312 1657236503.4572
MEM 336.640625 1657236503.5782
MEM 341.183594 1657236503.6992
MEM 345.972656 1657236503.8212
MEM 350.734375 1657236503.9432
MEM 355.269531 1657236504.0662
MEM 359.320312 1657236504.1882
MEM 362.917969 1657236504.3112
MEM 366.429688 1657236504.4362
MEM 369.992188 1657236504.5572
MEM 373.468750 1657236504.6742
MEM 377.250000 1657236504.8012
MEM 419.593750 1657236504.9202
MEM 423.367188 1657236505.0422
MEM 427.429688 1657236505.1632
MEM 431.367188 1657236505.2802
MEM 434.804688 1657236505.4152
MEM 438.335938 1657236505.5382
MEM 442.152344 1657236505.6632
MEM 445.996094 1657236505.7812
MEM 449.839844 1657236505.9032
MEM 453.796875 1657236506.0242
MEM 457.792969 1657236506.1472
MEM 461.910156 1657236506.2712
MEM 465.945312 1657236506.3942
MEM 469.308594 1657236506.5192
MEM 472.429688 1657236506.6422
MEM 476.019531 1657236506.7662
MEM 479.875000 1657236506.8892
MEM 483.613281 1657236507.0142
MEM 487.281250 1657236507.1298
MEM 490.992188 1657236507.2538
MEM 494.804688 1657236507.3798
MEM 498.511719 1657236507.4968
MEM 502.382812 1657236507.6228
MEM 506.367188 1657236507.7418
MEM 510.039062 1657236507.8638
MEM 513.972656 1657236507.9858
MEM 518.035156 1657236508.1108
MEM 521.890625 1657236508.2358
MEM 526.160156 1657236508.3598
MEM 530.042969 1657236508.4828
MEM 533.992188 1657236508.6178
MEM 537.816406 1657236508.7448
MEM 541.785156 1657236508.8718
MEM 545.804688 1657236508.9958
MEM 549.597656 1657236509.1138
MEM 553.757812 1657236509.2378
MEM 557.843750 1657236509.3638
MEM 561.152344 1657236509.4848
MEM 565.152344 1657236509.6098
MEM 568.210938 1657236509.7398
MEM 570.226562 1657236509.8738
MEM 572.492188 1657236510.0158
MEM 574.925781 1657236510.1558
MEM 578.144531 1657236510.2858
MEM 581.441406 1657236510.4228
MEM 584.437500 1657236510.5508
MEM 587.621094 1657236510.6748
MEM 590.765625 1657236510.7928
MEM 594.367188 1657236510.9138
MEM 598.117188 1657236511.0398
MEM 600.855469 1657236511.1669
MEM 603.625000 1657236511.2894
MEM 606.468750 1657236511.4124
MEM 609.367188 1657236511.5334
MEM 612.238281 1657236511.6574
MEM 615.617188 1657236511.7774
MEM 618.996094 1657236511.8994
MEM 622.574219 1657236512.0214
MEM 626.117188 1657236512.1470
MEM 629.429688 1657236512.2660
MEM 633.140625 1657236512.3920
MEM 636.828125 1657236512.5140
MEM 717.371094 1657236512.6400
MEM 719.816406 1657236512.7595
MEM 723.562500 1657236512.8785
MEM 727.304688 1657236513.0025
MEM 731.429688 1657236513.1235
MEM 735.015625 1657236513.2455
MEM 737.953125 1657236513.3685
MEM 740.945312 1657236513.4935
MEM 744.078125 1657236513.6245
MEM 747.132812 1657236513.7535
MEM 750.449219 1657236513.8761
MEM 754.167969 1657236513.9987
MEM 757.914062 1657236514.1187
MEM 761.679688 1657236514.2467
MEM 764.937500 1657236514.3677
MEM 768.511719 1657236514.4887
MEM 772.242188 1657236514.6147
MEM 775.816406 1657236514.7317
MEM 779.578125 1657236514.8547
MEM 783.472656 1657236514.9797
MEM 787.152344 1657236515.1027
MEM 790.847656 1657236515.2217
MEM 794.593750 1657236515.3437
MEM 798.164062 1657236515.4647
MEM 801.929688 1657236515.5847
MEM 805.449219 1657236515.7097
MEM 809.156250 1657236515.8327
MEM 812.730469 1657236515.9527
MEM 816.394531 1657236516.0757
MEM 820.136719 1657236516.1987
MEM 823.992188 1657236516.3211
MEM 827.406250 1657236516.4456
MEM 831.125000 1657236516.5696
MEM 834.437500 1657236516.6906
MEM 837.929688 1657236516.8086
MEM 841.742188 1657236516.9337
MEM 845.207031 1657236517.0547
MEM 848.792969 1657236517.1757
MEM 852.496094 1657236517.2997
MEM 856.117188 1657236517.4197
MEM 859.781250 1657236517.5407
MEM 863.304688 1657236517.6607
MEM 866.945312 1657236517.7867
MEM 870.164062 1657236517.9087
MEM 873.160156 1657236518.0327
MEM 876.355469 1657236518.1557
MEM 879.218750 1657236518.2757
MEM 882.519531 1657236518.3927
MEM 885.644531 1657236518.5167
